CityFIPS,ID,0-0.5,0.5-4,9-May,14-Oct,15-19,20-24,25-34,35-39,40-44,45-49,50-54,55-60,60-64,65-69,70-74,75+
677000,CA|Sunnyvale,0.058431121,0.062580717,0.093304968,0.103260676,0.105002804,0.08124165,0.109550777,0.140964797,0.145422707,0.148203651,0.255671368,0.254406225,0.253049338,0.383539088,0.383539088,0.383539088
678120,CA|Temecula,0.066850576,0.072761338,0.112078418,0.125390252,0.127586801,0.095120843,0.126621327,0.162659932,0.166283099,0.168849594,0.285074313,0.283843259,0.282522932,0.416814947,0.416814947,0.416814947
678582,CA|Thousand Oaks,0.066850576,0.072037571,0.108897865,0.120675715,0.122372933,0.090516893,0.12058575,0.154948756,0.158983933,0.161628376,0.27522722,0.273985855,0.27265447,0.405595729,0.405595729,0.405595729
680000,CA|Torrance,0.058431121,0.062773722,0.094153116,0.104517885,0.106115854,0.08247321,0.112348742,0.143911639,0.147834882,0.15064384,0.258995848,0.25773461,0.256381912,0.387500143,0.387500143,0.387500143
680238,CA|Tracy,0.071443006,0.078077535,0.121277573,0.135917991,0.138178374,0.103396803,0.136517512,0.175183065,0.17897565,0.181747489,0.305197844,0.303994094,0.302703053,0.440373556,0.440373556,0.440373556
680812,CA|Turlock,0.076035436,0.083393731,0.130476728,0.146445729,0.148568482,0.113008462,0.148797577,0.190291032,0.194290224,0.196895238,0.329244024,0.328074066,0.326819267,0.468113141,0.468113141,0.468113141
680854,CA|Tustin,0.066085171,0.071248041,0.107788746,0.119549697,0.121468327,0.095378509,0.126764803,0.161556681,0.166652246,0.169612106,0.289585957,0.288368536,0.287062832,0.423337133,0.423337133,0.423337133
681204,CA|Union City,0.062258146,0.066359491,0.098108433,0.107790708,0.109192581,0.085499347,0.116213125,0.14890209,0.153194519,0.156007957,0.269578207,0.26833646,0.267004666,0.400442038,0.400442038,0.400442038
681344,CA|Upland,0.073739221,0.079818862,0.12184845,0.135210114,0.13663112,0.101328761,0.135103244,0.173322631,0.177340815,0.179957603,0.304127773,0.302926834,0.301638806,0.439910839,0.439910839,0.439910839
681554,CA|Vacaville,0.074504626,0.080536016,0.122639514,0.135864679,0.137689296,0.102583193,0.136336019,0.173835757,0.178230925,0.180911779,0.306152427,0.304955234,0.303671225,0.441870392,0.441870392,0.441870392
681666,CA|Vallejo,0.075270031,0.081349672,0.123854651,0.137147848,0.138948787,0.107063286,0.142225036,0.181328594,0.185878111,0.188590172,0.31953989,0.318364438,0.317103745,0.458178697,0.458178697,0.458178697
682590,CA|Victorville,0.082158676,0.089637599,0.139031623,0.154982422,0.156869042,0.123041558,0.16180596,0.206020987,0.210648241,0.213400825,0.357841786,0.356718125,0.355512979,0.502457585,0.502457585,0.502457585
682954,CA|Visalia,0.075270031,0.08342447,0.132972236,0.150662852,0.153108297,0.117145387,0.15400132,0.196044301,0.200263857,0.202905601,0.336886355,0.335722465,0.334474173,0.476398536,0.476398536,0.476398536
682996,CA|Vista,0.071443006,0.077160763,0.117248872,0.129946245,0.131740855,0.104016157,0.138746587,0.176375202,0.181208206,0.184095595,0.312969215,0.311785883,0.31051674,0.450459659,0.450459659,0.450459659
684200,CA|West Covina,0.060727336,0.066059085,0.101509172,0.113867686,0.116165467,0.093022006,0.12481098,0.158566117,0.162810244,0.165715815,0.281965936,0.28073452,0.279413806,0.414372623,0.414372623,0.414372623
684550,CA|Westminster,0.064554361,0.06928297,0.103874213,0.114783241,0.116431073,0.09892339,0.132159782,0.168971405,0.174261774,0.177263342,0.304770117,0.30358139,0.30230646,0.442325167,0.442325167,0.442325167
685292,CA|Whittier,0.063788956,0.069892722,0.108914164,0.122771993,0.125501343,0.098487751,0.130817259,0.165249159,0.169640893,0.172593586,0.291205166,0.289982658,0.288671497,0.42420675,0.42420675,0.42420675
803455,CO|Arvada,0.073739221,0.07933635,0.119728081,0.13206709,0.133395527,0.092597874,0.123498509,0.158238608,0.161904556,0.164406062,0.278335989,0.27709638,0.275766878,0.408349299,0.408349299,0.408349299
804000,CO|Aurora,0.074504626,0.080608392,0.122957569,0.136336132,0.137911128,0.101007371,0.134234344,0.171387077,0.175299586,0.177822393,0.300006447,0.298798493,0.297502942,0.434242418,0.434242418,0.434242418
807850,CO|Boulder,0.066850576,0.070855419,0.103702962,0.112975306,0.113985315,0.0840823,0.11355395,0.144913827,0.149524204,0.152067331,0.262673524,0.261421155,0.260077969,0.391017883,0.391017883,0.391017883
812815,CO|Centennial,0.065319766,0.069927748,0.104347222,0.114966352,0.116194209,0.080980822,0.10937946,0.140816304,0.144481043,0.146952237,0.250954683,0.249677957,0.248308647,0.376162628,0.376162628,0.376162628
816000,CO|Colorado Springs,0.077566246,0.083404631,0.125803768,0.138482937,0.139418069,0.097878816,0.130874782,0.168364572,0.171952078,0.174370372,0.294920327,0.293706153,0.29240393,0.428273234,0.428273234,0.428273234
820000,CO|Denver,0.072208411,0.077081774,0.114541328,0.125414819,0.125607545,0.091110662,0.124250299,0.157539878,0.161669827,0.164524559,0.281322663,0.280093966,0.278776168,0.412840493,0.412840493,0.412840493
827425,CO|Fort Collins,0.072208411,0.07780554,0.117721881,0.130129356,0.132150779,0.095356719,0.125387681,0.160037334,0.164240512,0.166662585,0.282579677,0.281347086,0.280025111,0.413218448,0.413218448,0.413218448
832155,CO|Greeley,0.075270031,0.081976936,0.12661113,0.14123378,0.142969918,0.104776025,0.137975587,0.177846873,0.181353108,0.183861022,0.308513015,0.307314151,0.306028349,0.444081355,0.444081355,0.444081355
843000,CO|Lakewood,0.073739221,0.079601732,0.120894284,0.133795753,0.135749825,0.096908041,0.127683121,0.162730081,0.16689651,0.169532818,0.286413526,0.285185085,0.283867561,0.417830665,0.417830665,0.417830665
845970,CO|Longmont,0.069146791,0.07344114,0.107984484,0.117767722,0.118431579,0.088227246,0.118769733,0.153608931,0.157548327,0.160038158,0.275711745,0.274478548,0.273155924,0.406465429,0.406465429,0.406465429
846465,CO|Loveland,0.072973816,0.078595071,0.118830999,0.131255374,0.133234048,0.095463199,0.125477425,0.160114763,0.164319674,0.166742199,0.282612283,0.281379546,0.280057416,0.413230844,0.413230844,0.413230844
862000,CO|Pueblo,0.079097056,0.086503602,0.134701166,0.1506355,0.152292971,0.114406559,0.151141006,0.193347925,0.196179919,0.198480383,0.331560627,0.330394102,0.329142985,0.470734027,0.470734027,0.470734027
877290,CO|Thornton,0.074504626,0.080753146,0.123593679,0.13727904,0.138756102,0.098307888,0.131171734,0.167872246,0.171274551,0.173690594,0.292222722,0.291000702,0.289690064,0.424573231,0.424573231,0.424573231
883835,CO|Westminster,0.072208411,0.077950294,0.118357991,0.131072263,0.132671883,0.093408523,0.124302812,0.159065484,0.162746891,0.165252591,0.279223313,0.277983976,0.276654768,0.409354251,0.409354251,0.409354251
908000,CT|Bridgeport,0.083689486,0.091506167,0.142522082,0.159120273,0.162245207,0.125211749,0.159948709,0.20123679,0.207526063,0.210783897,0.351799752,0.350663312,0.349444461,0.494799128,0.494799128,0.494799128
918430,CT|Danbury,0.075270031,0.081397923,0.124066688,0.137462151,0.139712201,0.103737527,0.134768657,0.171165376,0.176631274,0.17968298,0.303361369,0.302158764,0.30086895,0.438409213,0.438409213,0.438409213
937000,CT|Hartford,0.098997585,0.107972293,0.167672974,0.186040873,0.188529483,0.143206898,0.183368136,0.230930579,0.236311122,0.239148779,0.39729945,0.396228695,0.395080292,0.547740947,0.547740947,0.547740947
950370,CT|New Britain,0.091343535,0.099039589,0.152022993,0.168023188,0.170000241,0.125585968,0.162322812,0.20551904,0.210393847,0.213126612,0.356309397,0.35518141,0.353971625,0.500346267,0.500346267,0.500346267
952000,CT|New Haven,0.09057813,0.098853197,0.153564335,0.17082595,0.173491816,0.129646121,0.166979854,0.210143572,0.215060299,0.217889708,0.362515888,0.361393386,0.360189484,0.507437789,0.507437789,0.507437789
955990,CT|Norwalk,0.072973816,0.079005206,0.120633313,0.133926944,0.13628269,0.09985104,0.129835182,0.164958916,0.170255874,0.173267442,0.292356293,0.291136286,0.289827807,0.425289136,0.425289136,0.425289136
973000,CT|Stamford,0.070677601,0.076540112,0.116881883,0.129920285,0.132313281,0.097452568,0.126962936,0.161478715,0.166680488,0.169668454,0.286603249,0.285375121,0.284057933,0.418617901,0.418617901,0.418617901
980000,CT|Waterbury,0.092874345,0.101125287,0.156467618,0.1735754,0.176017105,0.131813204,0.169876147,0.213883182,0.218872581,0.22171672,0.369358684,0.368247697,0.367056144,0.515249495,0.515249495,0.515249495
1150000,DC|Washington,0.081393271,0.087762418,0.133151675,0.146784599,0.147666249,0.108031689,0.144025053,0.179153674,0.184067689,0.187493239,0.316331498,0.31514835,0.313879405,0.454222111,0.454222111,0.454222111
1077580,DE|Wilmington,0.086751105,0.095629311,0.151199294,0.169910395,0.173129182,0.135891113,0.174921826,0.220037847,0.225282165,0.227947477,0.378037813,0.376936001,0.37575429,0.525351135,0.525351135,0.525351135
1207300,FL|Boca Raton,0.057665716,0.062732083,0.096330568,0.108263555,0.110631438,0.09210839,0.123427378,0.158528595,0.162539794,0.165286114,0.281954018,0.280724773,0.279406387,0.413949002,0.413949002,0.413949002
1207875,FL|Boynton Beach,0.067615981,0.074081631,0.115519942,0.129973597,0.132733704,0.113184822,0.149080526,0.189702122,0.194347543,0.197262031,0.333123095,0.331966919,0.330726902,0.473791022,0.473791022,0.473791022
1210275,FL|Cape Coral,0.063023551,0.069585703,0.109925413,0.124788999,0.127706146,0.106105071,0.141426439,0.180574006,0.184169418,0.186623422,0.314064773,0.312876284,0.31160161,0.450413358,0.450413358,0.450413358
1212875,FL|Clearwater,0.065319766,0.072316178,0.114843046,0.130524322,0.133805603,0.111360173,0.14751388,0.186781585,0.190541584,0.193030632,0.323722648,0.322546546,0.321285158,0.461611835,0.461611835,0.461611835
1214400,FL|Coral Springs,0.061492741,0.067524131,0.105586807,0.119393938,0.122450022,0.100975416,0.133629879,0.170320076,0.174476904,0.177394639,0.299706464,0.298498612,0.297203169,0.434681586,0.434681586,0.434681586
1216475,FL|Davie,0.059961931,0.065896819,0.103156533,0.116827599,0.119929581,0.100073987,0.132611608,0.169148392,0.173281866,0.176192152,0.297979893,0.296769982,0.295472332,0.432664676,0.432664676,0.432664676
1216725,FL|Deerfield Beach,0.069146791,0.076046701,0.119434474,0.134740053,0.137925013,0.115510525,0.151468246,0.192102424,0.196689761,0.199737158,0.335850774,0.334695525,0.333456501,0.476975151,0.476975151,0.476975151
1217200,FL|Deltona,0.068381386,0.076391071,0.123308222,0.141000141,0.144828025,0.121819369,0.159583618,0.202518391,0.206316001,0.208606226,0.347229076,0.346083484,0.344854818,0.489102025,0.489102025,0.489102025
1224000,FL|Fort Lauderdale,0.066085171,0.072864453,0.114891981,0.130078828,0.133422779,0.11190006,0.146886224,0.186384179,0.190858926,0.193873308,0.325967484,0.324796887,0.323541401,0.465472913,0.465472913,0.465472913
1225175,FL|Gainesville,0.069146791,0.076239705,0.120282622,0.135997262,0.139454589,0.12074197,0.156413997,0.197456407,0.20204639,0.204747092,0.34399091,0.342847529,0.341621235,0.485821575,0.485821575,0.485821575
1230000,FL|Hialeah,0.058431121,0.06571704,0.107087364,0.123690333,0.128061888,0.119581038,0.156432207,0.198223448,0.202938972,0.205895876,0.345660216,0.344518003,0.34329296,0.488497612,0.488497612,0.488497612
1232000,FL|Hollywood,0.063788956,0.070471736,0.111458606,0.126543622,0.130001216,0.110401985,0.145084071,0.184213178,0.188644977,0.191646341,0.322444684,0.321269058,0.320008178,0.46126099,0.46126099,0.46126099
1235000,FL|Jacksonville,0.067615981,0.075191406,0.12039679,0.137202553,0.140252212,0.117357583,0.155330782,0.197151401,0.201290562,0.203743927,0.34028318,0.339129685,0.337892544,0.481743848,0.481743848,0.481743848
1238250,FL|Lakeland,0.071443006,0.080393588,0.131455342,0.151004507,0.154926575,0.126620575,0.166157694,0.210222381,0.213826345,0.216121217,0.356766343,0.355628758,0.354408678,0.499658291,0.499658291,0.499658291
1239425,FL|Largo,0.066850576,0.073798737,0.11663721,0.132147754,0.135245176,0.113088517,0.149911872,0.189913343,0.193722385,0.196219582,0.329535264,0.328369173,0.32711852,0.468515596,0.468515596,0.468515596
1239550,FL|Lauderhill,0.080627866,0.089264816,0.142114307,0.160587946,0.164369384,0.136486835,0.17636593,0.221815451,0.226992227,0.230221761,0.382991736,0.381900108,0.380729318,0.531667924,0.531667924,0.531667924
1243975,FL|Melbourne,0.068381386,0.075088291,0.117583227,0.132513976,0.135374596,0.114176781,0.150994734,0.193204195,0.196978088,0.199286711,0.335786835,0.334633074,0.333395645,0.476493656,0.476493656,0.476493656
1245000,FL|Miami,0.061492741,0.068682158,0.110675692,0.126937197,0.130945472,0.120138123,0.15730433,0.199442579,0.204181662,0.207143653,0.348185439,0.347048199,0.345828489,0.491445449,0.491445449,0.491445449
1245025,FL|Miami Beach,0.054604096,0.060321854,0.095180664,0.108631169,0.11190075,0.097327525,0.12947896,0.165587924,0.169656365,0.172437497,0.292475989,0.291258767,0.289953277,0.426875779,0.426875779,0.426875779
1245060,FL|Miami Gardens,0.076035436,0.084214,0.134081355,0.151788871,0.155405348,0.130851265,0.169742315,0.214058835,0.219088859,0.222132308,0.370669498,0.369561275,0.368372688,0.517617631,0.517617631,0.517617631
1245975,FL|Miramar,0.063023551,0.06987521,0.111197635,0.126674814,0.130356939,0.10725942,0.140619457,0.178265893,0.182581758,0.185551593,0.311012642,0.309816717,0.308534067,0.447865841,0.447865841,0.447865841
1253000,FL|Orlando,0.067615981,0.074926025,0.119230587,0.135473889,0.138928744,0.117654781,0.154341157,0.194903199,0.199101758,0.201872309,0.338087659,0.336932724,0.335694037,0.479511997,0.479511997,0.479511997
1254000,FL|Palm Bay,0.070677601,0.077794641,0.122394841,0.138092148,0.141121261,0.11823242,0.155700003,0.198743961,0.202604088,0.204926268,0.344135591,0.34299225,0.341765999,0.486191781,0.486191781,0.486191781
1254200,FL|Palm Coast,0.066085171,0.0727197,0.11425587,0.129135921,0.132005996,0.109740867,0.145144215,0.184866024,0.188880923,0.191480842,0.322263748,0.32108822,0.319827447,0.460725993,0.460725993,0.460725993
1255775,FL|Pembroke Pines,0.059196526,0.065372669,0.103213617,0.117430244,0.120823951,0.101273944,0.133823186,0.170414935,0.174574196,0.177493841,0.299394113,0.298184549,0.296887272,0.434260786,0.434260786,0.434260786
1257425,FL|Plantation,0.061492741,0.067427629,0.105162733,0.118765334,0.121731825,0.098826381,0.130930631,0.166973652,0.171064487,0.173962655,0.293998835,0.29278234,0.291477628,0.427916761,0.427916761,0.427916761
1258050,FL|Pompano Beach,0.069146791,0.076384459,0.120918732,0.13694017,0.140438702,0.119419741,0.156087038,0.197596619,0.202293014,0.205374248,0.344508272,0.343364552,0.342137894,0.487081359,0.487081359,0.487081359
1258715,FL|Port St. Lucie,0.067615981,0.0749019,0.119124569,0.135316738,0.138802843,0.11405953,0.150522135,0.19198879,0.19543761,0.197999129,0.331423008,0.330257251,0.329006957,0.470644775,0.470644775,0.470644775
1263000,FL|St. Petersburg,0.066850576,0.073919365,0.117167302,0.13293351,0.1361407,0.111838217,0.14801609,0.187320135,0.191088888,0.193580106,0.324386855,0.323211255,0.321950403,0.462466434,0.462466434,0.462466434
1269700,FL|Sunrise,0.066085171,0.072888579,0.114997999,0.13023598,0.133602328,0.111734364,0.146641769,0.186052129,0.19052046,0.193533223,0.325301163,0.324129265,0.322872384,0.464594619,0.464594619,0.464594619
1270600,FL|Tallahassee,0.066850576,0.074353625,0.119075634,0.135762232,0.1399282,0.116386726,0.150021784,0.189598387,0.193665615,0.196028819,0.327057679,0.325882911,0.324622953,0.465384511,0.465384511,0.465384511
1271000,FL|Tampa,0.068381386,0.075377798,0.118855448,0.134399791,0.137361494,0.117205244,0.155247265,0.197307873,0.20146701,0.203955445,0.342944198,0.341799883,0.340572586,0.484876656,0.484876656,0.484876656
1276600,FL|West Palm Beach,0.066085171,0.072647323,0.113937815,0.128664468,0.131650939,0.113664736,0.149565201,0.190209279,0.19486531,0.197783237,0.333689925,0.332533891,0.331294024,0.474470085,0.474470085,0.474470085
1301052,GA|Albany,0.088281915,0.097835637,0.156174011,0.176248363,0.179427625,0.145306664,0.188446513,0.237494979,0.242160451,0.244828209,0.405069393,0.404006708,0.402866961,0.556650995,0.556650995,0.556650995
1303440,GA|Athens,0.076035436,0.083659112,0.131642931,0.148174393,0.15142066,0.126729761,0.163979391,0.205907216,0.210536242,0.213052583,0.356361879,0.355234576,0.354025524,0.501355075,0.501355075,0.501355075
1304000,GA|Atlanta,0.073739221,0.080759758,0.125983169,0.141339011,0.143845453,0.118019008,0.155220401,0.196369296,0.201192575,0.20401467,0.342932916,0.341788383,0.340560853,0.486011773,0.486011773,0.486011773
1304204,GA|Augusta,0.082158676,0.090940379,0.144756618,0.163468588,0.165552808,0.13112836,0.172944508,0.218451445,0.222581297,0.225010273,0.37298626,0.371876891,0.370687074,0.520048734,0.520048734,0.520048734
1319000,GA|Columbus,0.077566246,0.08596194,0.137041721,0.155140966,0.157421692,0.126493005,0.16608327,0.211596425,0.215134058,0.217442985,0.361064994,0.359939097,0.358731553,0.506096625,0.506096625,0.506096625
1342425,GA|Johns Creek,0.056900311,0.061146409,0.091722841,0.101951546,0.103528012,0.081104903,0.110741638,0.142442347,0.146052481,0.148576269,0.255305,0.254038455,0.252680064,0.383279744,0.383279744,0.383279744
1349000,GA|Macon,0.089812725,0.100427972,0.162845023,0.18510075,0.187739746,0.153893805,0.200289748,0.252117523,0.256482736,0.258920853,0.425821921,0.424784794,0.423672458,0.577995067,0.577995067,0.577995067
1367284,GA|Roswell,0.062258146,0.067421016,0.102773244,0.114705362,0.116629801,0.090503173,0.12182478,0.1554907,0.159360824,0.161945873,0.275538238,0.274297586,0.272966966,0.40661275,0.40661275,0.40661275
1368516,GA|Sandy Springs,0.063788956,0.069096579,0.105415555,0.117586003,0.119502995,0.092261291,0.123924677,0.157985588,0.161905301,0.164501774,0.27949153,0.278256222,0.276931332,0.411286881,0.411286881,0.411286881
1369000,GA|Savannah,0.080627866,0.089192439,0.141796252,0.160116493,0.163167321,0.131642775,0.171650908,0.216188638,0.220589828,0.223307233,0.370773849,0.369662613,0.368470794,0.517800718,0.517800718,0.517800718
1380508,GA|Warner Robins,0.076800841,0.084979405,0.135084455,0.152757738,0.155860552,0.125853917,0.165771709,0.211102388,0.214448577,0.216715728,0.360646221,0.359521424,0.358315059,0.50583128,0.50583128,0.50583128
15003,HI|Honolulu,0.078331651,0.08392878,0.125746684,0.137880292,0.138820733,0.096621987,0.129434704,0.165109464,0.169448442,0.172376818,0.292425813,0.291209505,0.289904993,0.426684387,0.426684387,0.426684387
1912000,IA|Cedar Rapids,0.066085171,0.07402248,0.119980865,0.137622087,0.141907736,0.109125819,0.140423181,0.179688455,0.183171647,0.185306836,0.30597948,0.304766271,0.303465085,0.439756716,0.439756716,0.439756716
1919000,IA|Davenport,0.069912196,0.077897756,0.125208404,0.142780724,0.146232457,0.114294833,0.14804723,0.189335094,0.192711811,0.195083612,0.323270243,0.322085229,0.320814283,0.460536054,0.460536054,0.460536054
1921000,IA|Des Moines,0.070677601,0.078711412,0.126423541,0.144063894,0.147637777,0.116436547,0.150903699,0.192016067,0.196170333,0.198689079,0.329424349,0.328249114,0.326988656,0.467813857,0.467813857,0.467813857
1938595,IA|Iowa City,0.065319766,0.07219555,0.114312954,0.129738566,0.133652983,0.104542582,0.133336618,0.169093077,0.173945529,0.176754677,0.295108017,0.29388559,0.292574518,0.427627979,0.427627979,0.427627979
1973335,IA|Sioux City,0.070677601,0.079604058,0.130346223,0.149878489,0.154040974,0.119064526,0.153264568,0.197265124,0.200409475,0.202939512,0.333643527,0.332467902,0.331207025,0.472174783,0.472174783,0.472174783
1982425,IA|Waterloo,0.072973816,0.081562515,0.131871266,0.150584973,0.154919575,0.121832433,0.154113365,0.197698659,0.201117981,0.20317705,0.335177407,0.334007107,0.33275194,0.474323914,0.474323914,0.474323914
1608830,ID|Boise City,0.073739221,0.079794736,0.121742432,0.135052963,0.13717046,0.100738891,0.133058852,0.170741863,0.174137438,0.176575623,0.297907039,0.296696012,0.295397164,0.432297873,0.432297873,0.432297873
1652120,ID|Meridian,0.072973816,0.078860452,0.119997202,0.132984037,0.135010558,0.097612312,0.129170537,0.16591395,0.169236022,0.171659265,0.289829561,0.28860657,0.287294891,0.422714184,0.422714184,0.422714184
1656260,ID|Nampa,0.081393271,0.089644212,0.141421112,0.159042394,0.161373748,0.119548641,0.157910434,0.202258829,0.205616543,0.207961138,0.34516855,0.34401756,0.342783103,0.486535341,0.486535341,0.486535341
1702154,IL|Arlington Heights,0.069146791,0.074936925,0.114557627,0.127511097,0.129164079,0.092617823,0.123499395,0.156549516,0.160700834,0.163482407,0.275851153,0.274605842,0.273270225,0.405799546,0.405799546,0.405799546
1703012,IL|Aurora,0.075270031,0.083520972,0.133396309,0.151291457,0.155308624,0.120591947,0.153181998,0.194594712,0.199831667,0.202475164,0.33540482,0.334237683,0.332985909,0.474959437,0.474959437,0.474959437
1706613,IL|Bloomington,0.074504626,0.082273056,0.130272841,0.147179566,0.150800035,0.112737365,0.142483977,0.182424727,0.186341826,0.188638197,0.312690202,0.311489484,0.310201694,0.447815611,0.447815611,0.447815611
1707133,IL|Bolingbrook,0.072973816,0.08115238,0.130068953,0.147913402,0.152172892,0.114580385,0.145070266,0.183873053,0.189072078,0.191658639,0.316525949,0.315328189,0.314043572,0.452503202,0.452503202,0.452503202
1712385,IL|Champaign,0.075270031,0.082966084,0.130957886,0.147676979,0.15122873,0.11394198,0.145154111,0.184137027,0.188307033,0.190860061,0.316866658,0.315673444,0.314393702,0.453471733,0.453471733,0.453471733
1714000,IL|Chicago,0.080627866,0.088758179,0.13988792,0.157287771,0.159977502,0.122883664,0.160037553,0.200229028,0.205319983,0.208351411,0.346293483,0.345145348,0.343913955,0.488409507,0.488409507,0.488409507
1714351,IL|Cicero,0.076800841,0.085654921,0.138052971,0.157157972,0.16085496,0.131462605,0.170317874,0.212455197,0.217809436,0.220911456,0.365792035,0.364670172,0.363466955,0.510734707,0.510734707,0.510734707
1718823,IL|Decatur,0.086751105,0.09601532,0.152895589,0.172424814,0.174679088,0.12965084,0.169087469,0.215088457,0.218766464,0.220687467,0.363564355,0.362435423,0.361224625,0.507490459,0.507490459,0.507490459
1723074,IL|Elgin,0.074504626,0.08246606,0.131120988,0.148436776,0.151581785,0.11654713,0.151703867,0.190038204,0.194907935,0.197866809,0.328377418,0.32720105,0.325939375,0.466869343,0.466869343,0.466869343
1724582,IL|Evanston,0.072208411,0.078601684,0.121220489,0.135315346,0.137225985,0.09858635,0.130458311,0.164664395,0.168990947,0.171820545,0.288285023,0.287055296,0.285736393,0.420328401,0.420328401,0.420328401
1738570,IL|Joliet,0.079097056,0.088168266,0.142016438,0.161478934,0.165914095,0.125634431,0.158788266,0.201721903,0.206467572,0.208934562,0.343670459,0.342510221,0.341265847,0.483882011,0.483882011,0.483882011
1751622,IL|Naperville,0.066085171,0.072406067,0.112877631,0.127092955,0.130204857,0.093786423,0.120928959,0.154856018,0.159357858,0.161832142,0.270677506,0.269419259,0.268069768,0.398753817,0.398753817,0.398753817
1757225,IL|Palatine,0.069146791,0.075226432,0.115829848,0.129396912,0.131310333,0.096156382,0.127743335,0.161599784,0.165859818,0.16867046,0.28392187,0.282687516,0.281363651,0.415425307,0.415425307,0.415425307
1759000,IL|Peoria,0.082158676,0.090916254,0.1446506,0.163311436,0.165608787,0.123984051,0.161353469,0.204552492,0.208648153,0.211118045,0.348640762,0.347491333,0.34625855,0.490088217,0.490088217,0.490088217
1765000,IL|Rockford,0.085220296,0.094098501,0.149193094,0.167972661,0.170619219,0.127708427,0.166566272,0.211310904,0.215765519,0.218190212,0.360613755,0.35948313,0.358270515,0.50444318,0.50444318,0.50444318
1768003,IL|Schaumburg,0.067615981,0.073261362,0.111915315,0.124630456,0.126295681,0.09281941,0.124006442,0.15737405,0.161542356,0.164326844,0.277887955,0.276647207,0.275316484,0.408587347,0.408587347,0.408587347
1772000,IL|Springfield,0.081393271,0.090054346,0.143223426,0.161713964,0.164868544,0.121358239,0.156896656,0.199401087,0.202576353,0.205032004,0.338242684,0.337076856,0.335826485,0.47786812,0.47786812,0.47786812
1779293,IL|Waukegan,0.081393271,0.08998197,0.142905371,0.161242511,0.164984573,0.130684496,0.166223631,0.210643442,0.21620308,0.219061465,0.36343861,0.362315045,0.361110003,0.508421103,0.508421103,0.508421103
1805860,IN|Bloomington,0.082924081,0.090354753,0.139822687,0.155636987,0.158599262,0.120757477,0.155014409,0.195824069,0.200085144,0.202475448,0.338487628,0.337332359,0.336093314,0.479302955,0.479302955,0.479302955
1810342,IN|Carmel,0.071443006,0.077136638,0.117142854,0.129789093,0.132139814,0.093044213,0.120076815,0.155551922,0.159728788,0.162084259,0.273498978,0.272250573,0.270911639,0.40290674,0.40290674,0.40290674
1822000,IN|Evansville,0.091343535,0.100318243,0.15764197,0.176352202,0.178292162,0.133060379,0.172654828,0.21917469,0.222642521,0.224703811,0.371727673,0.37061463,0.369420873,0.517289597,0.517289597,0.517289597
1823278,IN|Fishers,0.072973816,0.078884578,0.120103221,0.133141188,0.135570694,0.09472621,0.121891061,0.157640699,0.161863522,0.164226333,0.276451932,0.275206619,0.273871,0.406231939,0.406231939,0.406231939
1825000,IN|Fort Wayne,0.088281915,0.096749987,0.151403182,0.169176558,0.171493125,0.124861668,0.162708645,0.206962272,0.211327612,0.213763356,0.354568595,0.353431357,0.352211651,0.497354991,0.497354991,0.497354991
1827000,IN|Gary,0.10435542,0.116176944,0.187204851,0.211366785,0.215023006,0.165656997,0.211500125,0.265178065,0.269671221,0.272399749,0.444931964,0.443916483,0.442827363,0.597058667,0.597058667,0.597058667
1831000,IN|Hammond,0.0859857,0.095491171,0.152952673,0.173027459,0.176335975,0.136799816,0.176850343,0.223357635,0.227265907,0.229860869,0.378855213,0.377749577,0.376563763,0.525596677,0.525596677,0.525596677
1836003,IN|Indianapolis,0.088281915,0.096291601,0.149388832,0.166190685,0.167423016,0.126337417,0.167172847,0.211570379,0.21583131,0.218475337,0.36468942,0.363572702,0.362375004,0.509620056,0.509620056,0.509620056
1840788,IN|Lafayette,0.086751105,0.094809042,0.147594668,0.164567254,0.167120772,0.125633151,0.160131537,0.203709391,0.208288281,0.210624621,0.350478229,0.349337612,0.348114281,0.492963972,0.492963972,0.492963972
1851876,IN|Muncie,0.091343535,0.100656001,0.159126228,0.178552319,0.181857872,0.139909123,0.178544787,0.22592265,0.229330982,0.231624707,0.382637362,0.381539572,0.380362175,0.530286874,0.530286874,0.530286874
1871000,IN|South Bend,0.092874345,0.102379816,0.161980576,0.181747263,0.184436715,0.139425994,0.179376619,0.226901983,0.231490631,0.23408633,0.386314664,0.385221363,0.384048779,0.534240946,0.534240946,0.534240946
2036000,KS|Kansas City,0.0859857,0.096552695,0.157617484,0.179942113,0.182603986,0.137996951,0.180539979,0.228187545,0.231908022,0.234507562,0.383160455,0.382053177,0.380865602,0.529875923,0.529875923,0.529875923
2038900,KS|Lawrence,0.074504626,0.081501038,0.126880251,0.142150727,0.145396357,0.108695906,0.140214624,0.177259947,0.181676041,0.183944959,0.307539705,0.306336841,0.30504675,0.442446596,0.442446596,0.442446596
2052575,KS|Olathe,0.071443006,0.077619149,0.119263223,0.132932118,0.135572284,0.098363578,0.127268245,0.163777875,0.168043463,0.17045464,0.286491594,0.285260693,0.283940532,0.418563166,0.418563166,0.418563166
2053775,KS|Overland Park,0.068381386,0.074099143,0.113236471,0.126070776,0.128539222,0.091767228,0.119382829,0.154081593,0.15814139,0.160521948,0.270610786,0.269357406,0.268013136,0.39977245,0.39977245,0.39977245
